track_id,track_name,album_id,primary_genre,duration_ms,explicit,key_signature,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
552btQqImGwYpCQj1uWntl,Hurricane Gilbert,12475,goth,382093,False,E Major,4,0.299,0.667,4,-7.176,1,0.0307,0.0639,0.000514,0.354,0.591,151.065
2htQw6jG3qS8dciE7UhbAG,Planeta Numir,13381,reggae,213240,False,F#/Gb Minor,4,0.62,0.606,6,-8.259,0,0.0443,0.494,0.000332,0.218,0.681,94.067
4ZeORjxZwqqXTZ5PnXmxjG,Calmaria,23356,brazil,266106,False,D Major,4,0.576,0.438,2,-6.202,1,0.0267,0.704,0.0,0.13,0.327,142.033
6JMGkGByI6xmnCIvT2RKgX,Thios Chois Na Tra Domh,7678,new-age,187346,False,C Major,3,0.388,0.248,0,-14.033,1,0.0313,0.798,0.0,0.896,0.529,108.436
1HSc7UcNE3xsyhUy2keaDo,Knack Knack,23789,goth,199480,False,E Minor,4,0.696,0.719,4,-8.387,0,0.488,0.0294,0.0,0.0605,0.663,90.735
2kTbKKosNtdpBJvaLD3UUM,Jump!,9087,kids,184573,False,D Major,4,0.624,0.874,2,-3.78,1,0.0334,0.119,3.07e-06,0.112,0.557,122.03
6bwcWOibIUyOJQ2FgMbeIH,El Toro,5465,trip-hop,224293,False,F#/Gb Minor,4,0.653,0.64,6,-7.915,0,0.0308,0.00207,0.706,0.3,0.551,103.376
4I1JXqEZFMSH7y5xzEGGnH,Başka Bir Yol Var,28302,turkish,239022,False,A Minor,4,0.642,0.79,9,-7.845,0,0.0568,0.0792,0.000997,0.0985,0.39,130.052
5G7L7M8S4hPaBqv0hrHu5z,Asado y Fernet - En Vivo,472,ska,254345,False,A Major,4,0.53,0.797,9,-8.05,1,0.224,0.41,1.58e-05,0.88,0.541,147.256
1WPQHQXez6OiPp080ZSPBD,Christmas All Over Again,7551,rock,259798,False,A Major,4,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788
63G6T1RRSSB9Q3vK4tPtNR,Just Waitin',15929,honky-tonk,161933,False,G Major,4,0.626,0.276,7,-11.863,1,0.0738,0.849,0.0,0.106,0.662,126.381
6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),38686,indie-pop,236480,True,A#/Bb Major,4,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0
0ageVTrwkx70Rknx3uGW7A,Journey,19274,j-dance,223477,False,G#/Ab Major,4,0.577,0.436,8,-9.839,1,0.365,0.364,0.0,0.175,0.229,95.104
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),41755,edm,139563,False,F#/Gb Minor,4,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955
6vjvewW34Y3UiGQtJokGlY,Walk with Me In Hell,32172,metalcore,311506,False,C Minor,4,0.286,0.982,0,-3.828,0,0.131,3.39e-05,0.00675,0.309,0.118,110.629
5seeG2750txXp0njvDZ2p2,"Last Body Standing, Falls",20973,iranian,213000,False,G Major,4,0.203,0.374,7,-11.482,1,0.0326,0.754,0.848,0.141,0.0379,154.152
2z7uvzZBXIW5vy1KWIcf7H,Opções / Me Apaixonei pela Pessoa Errada / Sinais / Sobrenatural,29397,samba,395221,False,D Major,4,0.596,0.689,2,-7.963,1,0.0409,0.756,0.0,0.545,0.902,170.102
6iyBH6S4HSfM5G8knOsdyt,Trashmouth,1257,metalcore,150026,False,E Major,4,0.314,0.984,4,-4.426,1,0.258,0.00382,0.0,0.357,0.135,141.779
7uufxK4eMIoc6CsJQ9jwsP,Runnin' from the CIA,9874,power-pop,124026,True,E Major,4,0.371,0.885,4,-5.589,1,0.111,0.0169,5.96e-06,0.196,0.932,199.325
2YCAMpAGIYxn1PyNLtb7aY,"Tochter Zion, freue dich",20190,classical,124760,False,A Major,4,0.471,0.0519,9,-16.87,1,0.0408,0.993,0.976,0.0863,0.336,72.931
1BDzCATEWGKriNZVNRRoam,Yes Yes Playground Song,7839,children,227994,False,G Major,4,0.922,0.264,7,-11.079,1,0.0396,0.164,4.28e-06,0.0886,0.781,99.969
0fGclndst25Qqy8j4u5De5,"Chellamma (From ""Doctor"")",7347,hip-hop,236500,False,E Minor,3,0.498,0.679,4,-7.252,0,0.214,0.256,0.000325,0.0589,0.743,99.702
6vLeClPziJQ3Z0wifEzMYe,山旮旯,45566,cantopop,267343,False,D#/Eb Major,4,0.554,0.486,3,-7.034,1,0.0319,0.794,0.0,0.118,0.231,140.005
3GdWO3jWnHOmfjKwHHYdYG,Don't Kill Me,31126,club,303272,False,C#/Db Major,4,0.549,0.911,1,-5.707,1,0.0256,0.0886,0.882,0.0912,0.404,110.034
7EJZZm3qwQWCOyhDr3oDQs,Scream Bloody Gore,32744,death-metal,272684,False,B Minor,4,0.279,0.9,11,-7.133,0,0.0588,0.0,0.583,0.321,0.189,107.69
7mPoUwpcnhi7ZWUwQtSIZa,Kuuskytluvun Kitarat,19627,tango,201000,False,B Minor,4,0.422,0.66,11,-6.819,0,0.0324,0.236,0.0,0.398,0.732,185.577
5vy6OsbPW9wYkJjFwUCsZT,Flutuar - Acústico,26808,mpb,170325,False,C#/Db Major,4,0.868,0.43,1,-10.613,1,0.056,0.494,0.000189,0.0898,0.49,124.003
7rSERmjAT38lC5QhJ8hnQc,I'm Shipping Up To Boston,38520,ska,153600,False,D Major,4,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188
2jcdviEbZPIpwM10JBQNYc,恋人 (Original Version),6654,j-rock,272773,False,G Major,4,0.649,0.336,7,-12.053,1,0.0299,0.27,0.0,0.137,0.47,71.967
3IALP6AraFFG8M3CBROLaN,We Praise Our God (Arr. G. Williams for Organ & Mixed Choir),41913,sleep,204099,False,D#/Eb Major,4,0.183,0.125,3,-19.154,1,0.0339,0.914,0.902,0.104,0.384,87.341
6n8iNBWjmkeWpo2GThR1Jh,Hurrah Lani Ha'a Ha'a,25994,guitar,252653,False,D Major,4,0.431,0.432,2,-13.948,1,0.0309,0.463,0.0286,0.368,0.776,104.617
0qjCRnaKCaTcOfQ6TWaYt5,Alô @,2624,forro,177214,False,G#/Ab Major,4,0.784,0.646,8,-5.744,1,0.0329,0.605,0.0,0.0831,0.737,136.997
5qm0KiVKMXW1kq6VrnIhz5,Cliffs Of Dover - Instrumental,2053,j-rock,249767,False,G Major,4,0.449,0.775,7,-12.029,1,0.0405,0.162,0.149,0.248,0.313,94.907
7GBDwr44ngVGTUU6fW4coD,Bedroom Talk - LIVE,27418,j-rock,211640,False,B Major,4,0.502,0.607,11,-10.992,1,0.125,0.24,0.0,0.935,0.558,76.429
6jVGHnqzyD5l23YpJQP7RW,Pride Of A Father - Live,27736,world-music,312133,False,B Major,4,0.469,0.27,11,-10.886,1,0.0283,0.827,0.0,0.687,0.278,142.029
3pywpyo8bR0tvtS6Vs446W,Beach Day in Brooklyn,15143,study,138370,False,C#/Db Major,4,0.412,0.451,1,-7.602,1,0.0492,0.253,0.804,0.156,0.564,92.934
5WY4MDW9o3Tv4mJYZgVlXD,Grito Dos Apaixonados - Ao Vivo,29418,gospel,244613,False,D Major,4,0.578,0.772,2,-6.399,1,0.0409,0.00633,5.38e-06,0.597,0.445,144.801
4jbvZKwwFGeBsLkO4fZOHJ,Dance With Me - Lil 'Tal Radio Ediit,9044,chicago-house,209801,False,C#/Db Major,4,0.75,0.765,1,-7.163,1,0.227,0.000863,0.0158,0.829,0.492,124.953
1slEC1v1jCteZtPpkXFj5j,Sendu,3799,hardcore,231843,False,D#/Eb Minor,4,0.496,0.876,3,-2.982,0,0.0414,7.62e-05,0.363,0.283,0.351,140.022
7HzfA5rjmDt9SyK2OTbziL,Adíos Pampa Mía,3108,tango,196506,False,A Major,4,0.544,0.183,9,-11.293,1,0.0416,0.981,0.256,0.109,0.559,126.741
3i2L1PRDEwWcUC03y95UPG,Sur,337,tango,237573,False,D Minor,4,0.423,0.401,2,-11.219,0,0.0449,0.726,0.0,0.269,0.507,111.213
6GLzN6o2fkOupy8e1vGzwp,Virus (How About Now) - Radio Edit,41217,progressive-house,199426,False,F Minor,4,0.5,0.861,5,-4.834,0,0.0386,0.00104,0.479,0.791,0.0725,128.004
68y3LfXsnJrs0bF9fL9Jvc,Tor Paayaliaa,39349,samba,256864,False,C#/Db Minor,4,0.482,0.94,1,-5.09,0,0.293,0.342,4.63e-06,0.0568,0.553,169.928
51teckQO0O1ql5D4edLdua,7 b4 Dawn - Original Mix,22481,detroit-techno,382427,False,A Minor,4,0.836,0.798,9,-8.995,0,0.0463,0.00068,0.941,0.0739,0.925,126.006
5Xzw2ghybgC5cCwcwxPTVy,I'm Not That Smart - Reprise,674,show-tunes,46773,False,A Major,4,0.497,0.185,9,-9.924,1,0.113,0.819,5.27e-05,0.128,0.517,199.422
6bzeTtEW9R9Qzec2GIwZj2,Kisses Back - Slowed + Reverb,20164,electronic,252174,False,D Minor,4,0.716,0.627,2,-8.761,0,0.0275,0.151,3.88e-06,0.157,0.319,110.477
61GkJ0y15jxDyBrdcb6PqR,Born For One Thing,13898,death-metal,260741,False,A Major,4,0.215,0.971,9,-4.897,1,0.0761,3.67e-05,0.624,0.308,0.376,145.913
7LaTH0QGMhBSTvbHpY2wqR,Laash,32130,electronic,345607,False,C#/Db Major,4,0.447,0.501,1,-11.096,1,0.0328,0.749,0.0628,0.11,0.359,100.014
3nrnCflnNBwJCAo0VDPGXv,Oxigen,5131,minimal-techno,413129,False,G Major,4,0.758,0.914,7,-6.098,1,0.0839,0.00208,0.891,0.112,0.195,130.998
0bMOyiuk22fAKiwNoYsRYN,Can You Feel My Heart - Remix,6729,metalcore,197412,True,A Minor,4,0.576,0.88,9,-3.678,0,0.0507,0.00675,0.0,0.473,0.836,139.942
1JwKNXswZS2v62EUZekLg4,Hello (Good to Be Back) - Remastered,42402,happy,220093,False,D Major,4,0.448,0.997,2,-4.471,1,0.164,3.89e-05,0.00536,0.96,0.337,143.986
4GrFU6vSw8ildV5dQIgnI7,Alimony,21381,rockabilly,142706,False,C Major,3,0.849,0.374,0,-12.059,1,0.0707,0.778,0.0,0.235,0.973,130.618
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),25002,hip-hop,210800,True,A#/Bb Minor,4,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995
7c3WYpxhHvUFaYqWioIN7a,Run Rudolph Run,31557,r-n-b,162897,False,A#/Bb Major,4,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925
08mN6zznHWwYmK0tjROuuf,Undeterminate,42374,grindcore,105186,False,A Major,4,0.373,0.994,9,-5.567,1,0.209,1.23e-06,0.681,0.281,0.0992,129.604
3wUV6elC1YSjwgYlQI83xW,Souled Out,21752,drum-and-bass,258151,False,D Minor,4,0.598,0.866,2,-4.139,0,0.0474,0.00433,0.864,0.221,0.0953,172.035
54ERsJF1dsvXIrNtqixKtA,Call Of The Wild,3747,trip-hop,501360,False,G#/Ab Major,4,0.839,0.808,8,-7.199,1,0.373,0.165,0.443,0.155,0.476,123.995
19ELA3N8ohiS5jJnNzH9kM,Snart blir jeg majestet,37750,disney,171600,False,F#/Gb Major,4,0.629,0.753,6,-8.356,1,0.0753,0.261,9.5e-06,0.0898,0.843,98.887
69et2MFly3NOCE9RTdQL3v,This Is My Boy,38777,ambient,285373,False,D Minor,4,0.258,0.242,2,-17.521,0,0.034,0.906,0.936,0.0834,0.275,79.257
043607waUXtTCk0Xb2Jynz,Underground Energy,40331,hardstyle,196645,False,C#/Db Major,4,0.504,0.963,1,-4.882,1,0.149,0.00542,7.06e-05,0.495,0.236,155.017
2e9RLCa5uvqsIbaOHayB2g,Songbird - Solo Piano Version,39727,ambient,182577,False,F#/Gb Major,3,0.539,0.059,6,-25.958,1,0.0409,0.995,0.916,0.101,0.196,143.717
76kBXoobhmMlzN5mS1CD3b,Torches Are Calling,41711,acoustic,70506,True,A Major,4,0.389,0.494,9,-10.78,1,0.131,0.186,0.000138,0.0557,0.909,86.872
3bYUFS0H27cU8A7DJW0AOY,When We Were Young,42252,punk-rock,191493,False,G Major,4,0.358,0.929,7,-5.422,1,0.0449,9.18e-05,0.0,0.264,0.524,196.027
36PitPG3vX9f2ng7c7Pagy,Thunderstorm: Rain on Roof - Loopable,38926,sleep,190976,False,B Minor,4,0.284,0.961,11,-19.18,0,0.0958,0.217,0.874,0.448,0.0307,66.91
7aeAyToos4zz03yj7oFgYh,Sloop De Bleumkes,34009,hardstyle,183759,True,G#/Ab Minor,4,0.617,0.665,8,-6.291,0,0.242,0.00583,0.0,0.0862,0.285,159.959
028eHoODO39uXKd2UGYq4t,Shi No Barado,2454,industrial,318306,False,D Major,4,0.59,0.93,2,-3.522,1,0.0384,0.233,0.0,0.204,0.457,120.964
0aUhJQdCqJ5Xtrb8PoOE0F,add,43495,turkish,146493,False,F#/Gb Minor,4,0.511,0.489,6,-11.655,0,0.0577,0.816,0.0,0.0936,0.364,96.841
2NEMHuhxoYu13Kw96stZC7,I Overlooked an Orchid,37339,honky-tonk,177146,False,G Major,4,0.55,0.187,7,-12.243,1,0.0333,0.883,0.000591,0.299,0.373,116.858
6SQDhaDMwLeRGHfyLb00d4,Train Song,15598,electronic,238930,False,G#/Ab Major,4,0.397,0.684,8,-10.014,1,0.0419,0.0486,0.0075,0.11,0.87,63.047
5HGtDZy7hrVSUKgta1K1ej,Serengeti Echoes,28244,detroit-techno,714200,False,C#/Db Major,4,0.756,0.406,1,-19.507,1,0.0464,0.0238,0.867,0.0845,0.0635,111.937
2ehkJlAysINP3czoqaklyT,Rain,41846,grunge,205240,False,C Major,4,0.618,0.317,0,-9.835,1,0.0278,0.561,0.0,0.102,0.372,124.826
0N29rN62Oy0EgWD1U2DuKQ,Hoy Tengo Ganas De Ti,31159,latin,291253,False,D#/Eb Minor,4,0.395,0.472,3,-6.5,0,0.0392,0.312,0.0,0.0687,0.188,123.223
4Xn89qH8uKOumgvAGSvY3U,Stay,34237,sad,185070,True,G Minor,4,0.634,0.658,7,-8.537,0,0.314,0.814,0.0,0.134,0.86,166.05
1I2FEhKThjn3j9ymy4wJXY,step into my life,44136,sad,202500,False,G Major,4,0.739,0.527,7,-11.27,1,0.131,0.331,0.0,0.35,0.423,127.857
6v6AftrVaUdTiQ39FkaGgp,港邊惜別,45344,mandopop,225586,False,B Minor,3,0.523,0.444,11,-9.144,0,0.0305,0.679,6.24e-06,0.339,0.348,122.276
4LLUi985q6WDtlskyc18sy,Bandonéon Arrabalero,21931,tango,142866,False,D Minor,4,0.545,0.272,2,-12.519,0,0.0318,0.798,0.73,0.211,0.367,115.015
1lMTmKwVlSVhqGhFcqPLLJ,Mission: Impossible – Dead Reckoning Part One (Music from the Official Teaser Trailer),24344,british,130425,False,G#/Ab Major,4,0.289,0.274,8,-9.79,1,0.0362,0.262,0.23,0.11,0.0405,90.059
6nGhGBz7uaE1RngnIFRKep,Meli (II),23785,ambient,417431,False,D#/Eb Minor,4,0.489,0.92,3,-4.746,0,0.0323,0.0376,0.665,0.25,0.215,126.991
4dk12UlAYNruc5pwHEXncR,Dingo,28671,garage,327760,False,D Minor,4,0.545,0.625,2,-5.793,0,0.0329,0.126,0.00115,0.191,0.187,131.984
0wNf3Yk11625KJ6mDkEjzu,Aao Chalein,5826,indie,185305,False,A#/Bb Major,4,0.705,0.637,10,-7.367,1,0.084,0.126,0.0308,0.233,0.819,127.656
4LooRfIvy3xbmdYprFZbVz,The Grand Old Duke of York,38548,kids,99960,False,A Major,4,0.818,0.461,9,-12.496,1,0.032,0.127,0.0,0.049,0.821,109.795
6EEdLx1s2gjgE4EHQXsQfk,Blasphemy (feat. D-Jahsta),37796,dubstep,267441,True,C#/Db Major,4,0.486,0.931,1,-2.559,1,0.379,0.0912,0.0144,0.124,0.163,69.537
2grynUHH0A3faPhGjdkjeJ,Cracks - Flux Pavilion Remix,8542,breakbeat,281083,False,A Minor,4,0.499,0.826,9,-7.082,0,0.0534,0.00095,0.029,0.122,0.427,140.007
4foGrr7IkUwO5RQFvTWbBa,Wandering Albatross,14179,german,165440,False,G Minor,3,0.26,0.249,7,-19.499,0,0.0371,0.903,0.871,0.0695,0.0848,141.952
07rvgUG4SAHVRLFiEwYHtI,You Can Come Over,17702,power-pop,146786,False,E Minor,4,0.374,0.712,4,-5.144,0,0.0447,0.0821,0.1,0.111,0.764,82.758
2fgQ8COnxtEvaTcNbEtsUf,That's Where You're Wrong,35434,garage,256800,False,E Major,4,0.481,0.883,4,-5.554,1,0.0638,0.000679,0.558,0.145,0.46,135.937
74jC0ABUrmhxQBX4LoMKm7,É Bom Demais / Out Door - Ao Vivo,32080,pagode,265160,False,D Major,4,0.751,0.927,2,-6.026,1,0.0874,0.339,2.31e-05,0.966,0.505,117.046
2eNd8D9choZQCvR09uFklW,司機,46424,cantopop,226280,False,C Major,4,0.546,0.474,0,-8.914,1,0.0292,0.343,0.0,0.102,0.28,139.031
36H8OUJS3X6nYXN0rsQdxe,This Selfish Love,12643,garage,222872,False,C#/Db Major,4,0.521,0.845,1,-4.08,1,0.0297,0.00253,1.24e-05,0.0834,0.307,146.031
5Z4aqpT39KpY8gbHoJWdou,Egotistic,30214,k-pop,196018,False,D#/Eb Minor,4,0.616,0.833,3,-3.314,0,0.067,0.315,0.0,0.175,0.595,97.898
7eZLYuZNekoxGxjMBQ8ACl,modern grooves,43957,study,96026,False,A#/Bb Minor,4,0.781,0.155,10,-18.203,0,0.0607,0.71,0.907,0.0821,0.762,139.876
1zxjVoB2ltR90sjuZ6phvR,MTC Saga - DJ Edit,22871,happy,244207,False,C Major,4,0.56,0.926,0,-2.424,1,0.344,0.00146,0.000402,0.0257,0.737,175.079
5g0IODsL7hiPxExwKNjIPo,容易受傷的女人,8096,cantopop,260666,False,A Minor,4,0.61,0.327,9,-10.646,0,0.0283,0.689,0.0,0.147,0.214,132.09
47B4IobJCscwggM8SF0rPE,This or That,6571,kids,132203,False,C#/Db Major,4,0.748,0.915,1,-6.316,1,0.0472,0.000746,0.156,0.114,0.692,118.015
74dVpbjqoVEok7569iGVRQ,wetness,44281,study,125647,False,C#/Db Minor,4,0.759,0.253,1,-17.319,0,0.0643,0.937,0.941,0.101,0.073,84.935
5k67jma1k154TGc7wzE90B,Petite sœur,18695,french,232760,True,B Minor,4,0.561,0.713,11,-7.16,0,0.212,0.429,0.0,0.0867,0.613,71.962
33rDXMMp4yh6WNHQAmUUWF,Monster,13365,metalcore,203647,False,F#/Gb Minor,3,0.416,0.663,6,-5.145,0,0.0446,0.00379,9.41e-06,0.0711,0.251,170.05
6QcU4iwfLjjsrW7zsqyc1D,The Space In Between - Ben Böhmer Remix,38287,deep-house,253812,False,F Minor,4,0.559,0.656,5,-10.794,0,0.0365,0.0574,0.627,0.177,0.0386,122.007
42VgiRyg0YjtRVLiPFNxPJ,Zapatillas,43360,spanish,172640,False,G#/Ab Minor,4,0.428,0.956,8,-2.382,0,0.178,0.0281,0.0,0.58,0.686,198.076
3I9XPssjbTREm27iiJOwyJ,A Carta / Baratinar - Ao Vivo,31074,pagode,240157,False,G Major,4,0.535,0.83,7,-6.258,1,0.0983,0.507,0.0,0.797,0.788,161.969
4H6S5R1fmHD3dxZxtumCWv,Satellite Snyper,5451,minimal-techno,328786,False,C#/Db Major,4,0.771,0.469,1,-14.453,1,0.0471,0.00122,0.867,0.0659,0.164,124.005
2wLfMh5e1tX9ift0PbLhkZ,Theme for a Dream,818,rockabilly,126240,False,G Major,4,0.74,0.201,7,-16.658,1,0.0541,0.887,0.0,0.306,0.694,118.59
7zlGyAsvNMOdhTU068f79f,Please Come Back,29103,chill,121521,False,A Minor,4,0.737,0.241,9,-16.034,0,0.0882,0.51,0.00572,0.108,0.345,100.0
4UPR9dSw2YcvJQAGJKPwCk,ファティマ,45106,anime,246186,False,C#/Db Minor,4,0.362,0.926,1,-3.532,0,0.0622,0.000273,0.00373,0.258,0.673,178.991
0zT9GFFbYBTxXMrcHGhgPR,You Go To Art School - Demo Version,2843,grindcore,59666,False,F Minor,4,0.311,0.985,5,-7.919,0,0.146,5.22e-06,0.962,0.147,0.132,126.542
7v58yrpm67wmkG5akp0xRX,The Mutant Gillmen,19281,detroit-techno,301085,False,C#/Db Minor,4,0.84,0.646,1,-8.828,0,0.0865,0.00605,0.371,0.348,0.749,126.81
6YZTEtVQgdTC8tUtjow5Xx,Warg,40530,minimal-techno,421680,False,A Major,4,0.812,0.529,9,-10.572,1,0.0432,0.158,0.929,0.109,0.0582,122.012
71NJqORRmwlcZSLk0VsFjU,Pretty Green Eyes - Radio Edit,29553,techno,201920,False,C#/Db Minor,4,0.553,0.775,1,-10.284,0,0.043,0.212,0.0,0.0728,0.51,139.993
7CxuiGipV5xedFwO2CUq3T,Nerds Make the World Go 'Round,23268,comedy,254613,True,C#/Db Major,3,0.602,0.973,1,-3.804,1,0.815,0.655,0.0,0.932,0.317,110.803
2mvyNaK8uTVLlfXLj6ti86,Motorízame,27613,salsa,289840,False,G Major,4,0.807,0.652,7,-6.131,1,0.0519,0.392,0.000108,0.0462,0.83,166.019
1VRJ4SY6wqGNtQwJG9z69B,Never Stop,42473,world-music,237773,False,D Major,4,0.669,0.856,2,-6.437,1,0.0492,0.00995,0.0,0.491,0.502,121.972
4yJ0w4kj79TiKyg0klsxC6,Bregadão - Ao Vivo,14401,pagode,168618,False,C#/Db Major,4,0.806,0.89,1,-4.001,1,0.129,0.748,0.000169,0.94,0.843,139.956
2TjnCxxQRYn56Ye8gkUKiW,Desperado - 2013 Remaster,9837,singer-songwriter,213712,False,G Major,4,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3
2z7vmXYcjOTNl3MH3XiCP3,Ballada o Flegmisławie,20304,disney,44360,False,D Major,3,0.587,0.359,2,-13.472,1,0.0664,0.933,2.01e-06,0.0713,0.536,108.371
6xiUDTwNUCl2Ws3ItSjsXx,Zigenarliv Dreamin,14367,goth,325360,False,G Major,4,0.551,0.905,7,-5.799,1,0.0343,0.00526,0.0443,0.432,0.961,76.018
1Ffxfl1vuEDc0xBVPIQ50s,"""Was He Slow?"" - Music From The Motion Picture Baby Driver",28,trip-hop,106880,False,A#/Bb Minor,4,0.754,0.719,10,-5.806,0,0.371,0.373,0.259,0.12,0.674,175.99
0BAsf69u0gltlMFYMADpAn,My Beautiful Fantasy,25076,hardstyle,192014,False,D Minor,4,0.319,0.865,2,-2.526,0,0.0415,0.132,0.0,0.135,0.0832,155.133
0X0Lz7LwpiIWcdGqVWaxXD,Mess Around,36531,blues,173173,False,B Minor,4,0.423,0.931,11,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385
6OG1S805gIrH5nAQbEOPY3,You'll Be Back,15894,show-tunes,208321,False,C Major,4,0.607,0.466,0,-7.562,1,0.0578,0.39,0.0,0.135,0.434,121.741
0EMYTe2oQy70PCKPQFlbVy,Voh Dekhnay Mein,22021,pop-film,272453,False,C Major,4,0.815,0.421,0,-8.125,1,0.0352,0.491,4.41e-06,0.117,0.543,140.01
5k6ofghQIYtSk6EgVPuZ7V,Sepasang Pendaki,20264,punk,241233,False,A Major,4,0.754,0.394,9,-10.546,1,0.0498,0.289,0.0,0.151,0.428,120.096
1TAz93GRvOHAuKfmoXjWsp,電燈膽,9239,cantopop,214041,False,F Minor,4,0.6,0.569,5,-6.257,0,0.0309,0.846,0.0,0.163,0.537,112.996
6HrYi2gwKxrwEtZX3Orype,Every Season,16966,afrobeat,247306,False,F Minor,4,0.751,0.735,5,-6.358,0,0.0775,0.0626,3.05e-05,0.052,0.721,163.852
28fz3mwbypiLwIOyLkOuvv,Maçã Verde - Ao Vivo,28061,pagode,176307,False,D Minor,4,0.76,0.706,2,-6.28,0,0.1,0.336,0.0,0.717,0.687,130.027
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,17139,singer-songwriter,286219,False,A Major,4,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535
2txxvcL02iH16w7f9lVKcV,Is There Something,24971,acoustic,306092,False,C Major,4,0.696,0.379,0,-9.724,1,0.0284,0.772,1.55e-06,0.101,0.359,112.967
0l1JCo6HrRemmzvFfqudtv,Let It Be,9806,indian,253100,False,G#/Ab Major,4,0.665,0.7,8,-6.781,1,0.0663,0.126,4.52e-06,0.116,0.861,172.0
37IQaVXOJcr6LE6qzyvbvs,Ventarron,33089,tango,174600,False,A Minor,4,0.615,0.253,9,-10.067,0,0.0673,0.986,0.0,0.398,0.5,116.031
0lGDKpRAl9y7NfrxP1Y8uo,Gagadju Life Force,19638,new-age,432240,False,A Major,4,0.379,0.105,9,-18.509,1,0.0359,0.98,0.859,0.105,0.114,124.956
6AppuPRJrp2tXP8lnpy0B2,Genius of the Ged,26484,comedy,278626,True,F Major,4,0.564,0.938,5,-6.822,1,0.938,0.781,0.0,0.93,0.356,76.767
0JWA4NaSOa1mZfLyNvZLQW,Pessimist,28719,soul,140224,False,E Minor,3,0.69,0.197,4,-12.801,0,0.078,0.366,0.000139,0.128,0.269,177.985
2e0bYXa7BRXqPilw9Qj49f,Situationship,33845,chill,176640,True,A#/Bb Minor,4,0.565,0.508,10,-6.847,0,0.107,0.358,5.95e-06,0.113,0.372,124.848
4sWgyKsbRnd6HprFmLQEVP,雪の音,46420,j-rock,305386,False,F Major,4,0.712,0.681,5,-5.814,1,0.0267,0.0647,5.15e-06,0.0606,0.574,109.0
3v6ypsJzaoY2xgYp6mMJfM,pagadoff,44018,study,135860,False,B Minor,4,0.784,0.657,11,-7.591,0,0.348,0.332,0.00362,0.131,0.501,84.997
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,4248,pop,211466,False,A#/Bb Major,4,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043
44xO8889yUQHn70P73NILS,Believe Me,4889,groove,188260,False,F Minor,4,0.629,0.876,5,-5.572,0,0.0408,0.129,1.39e-06,0.29,0.645,124.999
0W6fvaFnquHyqtF2Y7VzRM,"Leven, Lachen, Lol",31008,happy,202000,False,G#/Ab Major,4,0.715,0.887,8,-6.307,1,0.0402,0.0893,0.0,0.455,0.907,136.037
